run_id,task_id,selected_tool,tool_success,tool_a_reliability,tool_b_reliability,used_exploration,latency_sec,retry_count
6,15,tool_a,1,0.5,0.5,0,0.0,0
6,16,tool_a,1,0.5,0.5,0,0.0,0
6,17,tool_a,0,0.5,0.5,0,0.0,0
6,18,tool_b,1,0.5,0.5,0,0.0,0
6,19,tool_a,1,0.5,0.5,0,0.0,0
6,20,tool_a,1,0.5,0.5,0,0.0,0
6,21,tool_b,1,0.5,0.5,0,0.0,0
6,22,tool_a,1,0.5,0.5,0,0.0,0
6,23,tool_a,1,0.5,0.5,0,0.0,0
6,24,tool_a,1,0.5,0.5,0,0.0,0
6,25,tool_b,1,0.5,0.5,0,0.0,0
6,26,tool_a,1,0.5,0.5,0,0.0,0
6,27,tool_b,1,0.5,0.5,0,0.0,0
6,28,tool_a,1,0.5,0.5,0,0.0,0
6,29,tool_a,0,0.5,0.5,0,0.0,0
6,30,tool_a,0,0.5,0.5,0,0.0,0
6,31,tool_b,1,0.5,0.5,0,0.0,0
6,32,tool_a,1,0.5,0.5,0,0.0,0
6,33,tool_b,0,0.5,0.5,0,0.0,0
6,34,tool_b,1,0.5,0.5,0,0.0,0
6,35,tool_b,1,0.5,0.5,0,0.0,0
6,36,tool_b,1,0.5,0.5,0,0.0,0
6,37,tool_a,1,0.5,0.5,0,0.0,0
6,38,tool_a,1,0.5,0.5,0,0.0,0
6,39,tool_b,1,0.5,0.5,0,0.0,0
6,40,tool_b,1,0.5,0.5,0,0.0,0
6,41,tool_b,1,0.5,0.5,0,0.0,0
6,42,tool_b,1,0.5,0.5,0,0.0,0
6,43,tool_a,0,0.5,0.5,0,0.0,0
6,44,tool_a,1,0.5,0.5,0,0.0,0
6,45,tool_a,1,0.5,0.5,0,0.0,0
6,46,tool_b,1,0.5,0.5,0,0.0,0
6,47,tool_a,1,0.5,0.5,0,0.0,0
6,48,tool_b,1,0.5,0.5,0,0.0,0
6,49,tool_b,0,0.5,0.5,0,0.0,0
6,50,tool_b,1,0.5,0.5,0,0.0,0
6,51,tool_a,1,0.5,0.5,0,0.0,0
6,52,tool_a,0,0.5,0.5,0,0.0,0
6,53,tool_b,0,0.5,0.5,0,0.0,0
6,54,tool_a,0,0.5,0.5,0,0.0,0
6,55,tool_b,1,0.5,0.5,0,0.0,0
6,56,tool_b,1,0.5,0.5,0,0.0,0
6,57,tool_b,0,0.5,0.5,0,0.0,0
6,58,tool_a,0,0.5,0.5,0,0.0,0
6,59,tool_b,1,0.5,0.5,0,0.0,0
6,60,tool_a,1,0.5,0.5,0,0.0,0
6,61,tool_b,1,0.5,0.5,0,0.0,0
6,62,tool_a,0,0.5,0.5,0,0.0,0
6,63,tool_b,1,0.5,0.5,0,0.0,0
6,64,tool_b,1,0.5,0.5,0,0.0,0
6,65,tool_b,0,0.5,0.5,0,0.0,0
6,66,tool_a,0,0.5,0.5,0,0.0,0
6,67,tool_b,1,0.5,0.5,0,0.0,0
6,68,tool_b,1,0.5,0.5,0,0.0,0
6,69,tool_b,0,0.5,0.5,0,0.0,0
6,70,tool_b,1,0.5,0.5,0,0.0,0
6,71,tool_a,0,0.5,0.5,0,0.0,0
6,72,tool_b,1,0.5,0.5,0,0.0,0
6,73,tool_a,1,0.5,0.5,0,0.0,0
6,74,tool_a,0,0.5,0.5,0,0.0,0
6,75,tool_b,1,0.5,0.5,0,0.0,0
6,76,tool_b,1,0.5,0.5,0,0.0,0
6,77,tool_b,1,0.5,0.5,0,0.0,0
6,78,tool_a,1,0.5,0.5,0,0.0,0
6,79,tool_a,1,0.5,0.5,0,0.0,0
6,80,tool_a,1,0.5,0.5,0,0.0,0
6,81,tool_b,1,0.5,0.5,0,0.0,0
6,82,tool_b,1,0.5,0.5,0,0.0,0
6,83,tool_b,1,0.5,0.5,0,0.0,0
6,84,tool_a,1,0.5,0.5,0,0.0,0
6,85,tool_a,1,0.5,0.5,0,0.0,0
6,86,tool_a,1,0.5,0.5,0,0.0,0
6,87,tool_b,1,0.5,0.5,0,0.0,0
6,88,tool_b,1,0.5,0.5,0,0.0,0
6,89,tool_b,0,0.5,0.5,0,0.0,0
6,90,tool_a,1,0.5,0.5,0,0.0,0
6,91,tool_b,0,0.5,0.5,0,0.0,0
6,92,tool_a,1,0.5,0.5,0,0.0,0
6,93,tool_b,1,0.5,0.5,0,0.0,0
6,94,tool_a,1,0.5,0.5,0,0.0,0
6,95,tool_b,1,0.5,0.5,0,0.0,0
6,96,tool_b,1,0.5,0.5,0,0.0,0
6,97,tool_a,1,0.5,0.5,0,0.0,0
6,98,tool_b,1,0.5,0.5,0,0.0,0
6,99,tool_a,1,0.5,0.5,0,0.0,0
6,100,tool_b,0,0.5,0.5,0,0.0,0
7,1,tool_b,1,0.5,0.5,0,0.0,0
7,2,tool_b,1,0.5,0.5,0,0.0,0
7,3,tool_b,1,0.5,0.5,0,0.0,0
7,4,tool_b,1,0.5,0.5,0,0.0,0
7,5,tool_b,1,0.5,0.5,0,0.0,0
7,6,tool_b,0,0.5,0.5,0,0.0,0
7,7,tool_b,1,0.5,0.5,0,0.0,0
7,8,tool_a,1,0.5,0.5,0,0.0,0
7,9,tool_b,1,0.5,0.5,0,0.0,0
7,10,tool_b,0,0.5,0.5,0,0.0,0
7,11,tool_b,1,0.5,0.5,0,0.0,0
7,12,tool_a,1,0.5,0.5,0,0.0,0
7,13,tool_a,1,0.5,0.5,0,0.0,0
7,14,tool_a,1,0.5,0.5,0,0.0,0
7,15,tool_b,1,0.5,0.5,0,0.0,0
7,16,tool_a,1,0.5,0.5,0,0.0,0
7,17,tool_a,1,0.5,0.5,0,0.0,0
7,18,tool_a,1,0.5,0.5,0,0.0,0
7,19,tool_a,1,0.5,0.5,0,0.0,0
7,20,tool_b,1,0.5,0.5,0,0.0,0
7,21,tool_b,1,0.5,0.5,0,0.0,0
7,22,tool_b,0,0.5,0.5,0,0.0,0
7,23,tool_b,1,0.5,0.5,0,0.0,0
7,24,tool_a,1,0.5,0.5,0,0.0,0
7,25,tool_b,1,0.5,0.5,0,0.0,0
7,26,tool_a,1,0.5,0.5,0,0.0,0
7,27,tool_a,1,0.5,0.5,0,0.0,0
7,28,tool_b,1,0.5,0.5,0,0.0,0
7,29,tool_b,0,0.5,0.5,0,0.0,0
7,30,tool_a,0,0.5,0.5,0,0.0,0
7,31,tool_a,0,0.5,0.5,0,0.0,0
7,32,tool_b,1,0.5,0.5,0,0.0,0
7,33,tool_a,1,0.5,0.5,0,0.0,0
7,34,tool_a,1,0.5,0.5,0,0.0,0
7,35,tool_b,1,0.5,0.5,0,0.0,0
7,36,tool_a,1,0.5,0.5,0,0.0,0
7,37,tool_b,0,0.5,0.5,0,0.0,0
7,38,tool_a,1,0.5,0.5,0,0.0,0
7,39,tool_a,1,0.5,0.5,0,0.0,0
7,40,tool_b,0,0.5,0.5,0,0.0,0
7,41,tool_a,1,0.5,0.5,0,0.0,0
7,42,tool_b,1,0.5,0.5,0,0.0,0
7,43,tool_b,1,0.5,0.5,0,0.0,0
7,44,tool_a,0,0.5,0.5,0,0.0,0
7,45,tool_b,1,0.5,0.5,0,0.0,0
7,46,tool_a,1,0.5,0.5,0,0.0,0
7,47,tool_b,1,0.5,0.5,0,0.0,0
7,48,tool_a,1,0.5,0.5,0,0.0,0
7,49,tool_a,0,0.5,0.5,0,0.0,0
7,50,tool_b,0,0.5,0.5,0,0.0,0
7,51,tool_b,1,0.5,0.5,0,0.0,0
7,52,tool_a,0,0.5,0.5,0,0.0,0
7,53,tool_b,1,0.5,0.5,0,0.0,0
7,54,tool_b,0,0.5,0.5,0,0.0,0
7,55,tool_a,0,0.5,0.5,0,0.0,0
7,56,tool_b,1,0.5,0.5,0,0.0,0
7,57,tool_a,0,0.5,0.5,0,0.0,0
7,58,tool_a,0,0.5,0.5,0,0.0,0
7,59,tool_b,0,0.5,0.5,0,0.0,0
7,60,tool_b,1,0.5,0.5,0,0.0,0
7,61,tool_a,1,0.5,0.5,0,0.0,0
7,62,tool_b,0,0.5,0.5,0,0.0,0
7,63,tool_a,0,0.5,0.5,0,0.0,0
7,64,tool_a,0,0.5,0.5,0,0.0,0
7,65,tool_a,0,0.5,0.5,0,0.0,0
7,66,tool_a,1,0.5,0.5,0,0.0,0
7,67,tool_a,0,0.5,0.5,0,0.0,0
7,68,tool_a,0,0.5,0.5,0,0.0,0
7,69,tool_a,0,0.5,0.5,0,0.0,0
7,70,tool_b,1,0.5,0.5,0,0.0,0
7,71,tool_b,1,0.5,0.5,0,0.0,0
7,72,tool_a,0,0.5,0.5,0,0.0,0
7,73,tool_b,0,0.5,0.5,0,0.0,0
7,74,tool_a,0,0.5,0.5,0,0.0,0
7,75,tool_b,1,0.5,0.5,0,0.0,0
7,76,tool_b,1,0.5,0.5,0,0.0,0
7,77,tool_b,0,0.5,0.5,0,0.0,0
7,78,tool_a,1,0.5,0.5,0,0.0,0
7,79,tool_a,1,0.5,0.5,0,0.0,0
7,80,tool_a,1,0.5,0.5,0,0.0,0
7,81,tool_b,1,0.5,0.5,0,0.0,0
7,82,tool_a,1,0.5,0.5,0,0.0,0
7,83,tool_a,1,0.5,0.5,0,0.0,0
7,84,tool_a,1,0.5,0.5,0,0.0,0
7,85,tool_a,1,0.5,0.5,0,0.0,0
7,86,tool_a,1,0.5,0.5,0,0.0,0
7,87,tool_a,1,0.5,0.5,0,0.0,0
7,88,tool_b,0,0.5,0.5,0,0.0,0
7,89,tool_b,1,0.5,0.5,0,0.0,0
7,90,tool_b,1,0.5,0.5,0,0.0,0
7,91,tool_a,1,0.5,0.5,0,0.0,0
7,92,tool_a,1,0.5,0.5,0,0.0,0
7,93,tool_a,1,0.5,0.5,0,0.0,0
7,94,tool_b,1,0.5,0.5,0,0.0,0
7,95,tool_a,1,0.5,0.5,0,0.0,0
7,96,tool_b,1,0.5,0.5,0,0.0,0
7,97,tool_a,1,0.5,0.5,0,0.0,0
7,98,tool_b,1,0.5,0.5,0,0.0,0
7,99,tool_a,1,0.5,0.5,0,0.0,0
7,100,tool_a,1,0.5,0.5,0,0.0,0
8,1,tool_a,1,0.5,0.5,0,0.0,0
8,2,tool_b,1,0.5,0.5,0,0.0,0
8,3,tool_b,1,0.5,0.5,0,0.0,0
8,4,tool_a,1,0.5,0.5,0,0.0,0
8,5,tool_b,1,0.5,0.5,0,0.0,0
8,6,tool_b,1,0.5,0.5,0,0.0,0
8,7,tool_b,1,0.5,0.5,0,0.0,0
8,8,tool_a,1,0.5,0.5,0,0.0,0
8,9,tool_a,1,0.5,0.5,0,0.0,0
8,10,tool_b,1,0.5,0.5,0,0.0,0
8,11,tool_b,1,0.5,0.5,0,0.0,0
8,12,tool_b,1,0.5,0.5,0,0.0,0
8,13,tool_a,1,0.5,0.5,0,0.0,0
8,14,tool_b,1,0.5,0.5,0,0.0,0
8,15,tool_a,1,0.5,0.5,0,0.0,0
8,16,tool_b,1,0.5,0.5,0,0.0,0
8,17,tool_b,0,0.5,0.5,0,0.0,0
8,18,tool_b,1,0.5,0.5,0,0.0,0
8,19,tool_b,1,0.5,0.5,0,0.0,0
8,20,tool_b,1,0.5,0.5,0,0.0,0
8,21,tool_a,1,0.5,0.5,0,0.0,0
8,22,tool_b,1,0.5,0.5,0,0.0,0
8,23,tool_b,1,0.5,0.5,0,0.0,0
8,24,tool_a,1,0.5,0.5,0,0.0,0
8,25,tool_b,0,0.5,0.5,0,0.0,0
8,26,tool_b,1,0.5,0.5,0,0.0,0
8,27,tool_a,1,0.5,0.5,0,0.0,0
8,28,tool_b,1,0.5,0.5,0,0.0,0
8,29,tool_a,1,0.5,0.5,0,0.0,0
8,30,tool_a,0,0.5,0.5,0,0.0,0
8,31,tool_b,0,0.5,0.5,0,0.0,0
8,32,tool_b,0,0.5,0.5,0,0.0,0
8,33,tool_b,1,0.5,0.5,0,0.0,0
8,34,tool_a,1,0.5,0.5,0,0.0,0
8,35,tool_a,0,0.5,0.5,0,0.0,0
8,36,tool_b,1,0.5,0.5,0,0.0,0
8,37,tool_b,1,0.5,0.5,0,0.0,0
8,38,tool_b,1,0.5,0.5,0,0.0,0
8,39,tool_b,1,0.5,0.5,0,0.0,0
8,40,tool_a,1,0.5,0.5,0,0.0,0
8,41,tool_b,1,0.5,0.5,0,0.0,0
8,42,tool_b,0,0.5,0.5,0,0.0,0
8,43,tool_b,1,0.5,0.5,0,0.0,0
8,44,tool_a,1,0.5,0.5,0,0.0,0
8,45,tool_b,1,0.5,0.5,0,0.0,0
8,46,tool_b,1,0.5,0.5,0,0.0,0
8,47,tool_b,1,0.5,0.5,0,0.0,0
8,48,tool_b,1,0.5,0.5,0,0.0,0
8,49,tool_b,1,0.5,0.5,0,0.0,0
8,50,tool_a,0,0.5,0.5,0,0.0,0
8,51,tool_b,1,0.5,0.5,0,0.0,0
8,52,tool_b,1,0.5,0.5,0,0.0,0
8,53,tool_a,1,0.5,0.5,0,0.0,0
8,54,tool_b,1,0.5,0.5,0,0.0,0
8,55,tool_a,0,0.5,0.5,0,0.0,0
8,56,tool_a,0,0.5,0.5,0,0.0,0
8,57,tool_b,1,0.5,0.5,0,0.0,0
8,58,tool_a,0,0.5,0.5,0,0.0,0
8,59,tool_b,1,0.5,0.5,0,0.0,0
8,60,tool_a,0,0.5,0.5,0,0.0,0
8,61,tool_b,0,0.5,0.5,0,0.0,0
8,62,tool_b,1,0.5,0.5,0,0.0,0
8,63,tool_a,0,0.5,0.5,0,0.0,0
8,64,tool_b,1,0.5,0.5,0,0.0,0
8,65,tool_b,1,0.5,0.5,0,0.0,0
8,66,tool_a,1,0.5,0.5,0,0.0,0
8,67,tool_a,0,0.5,0.5,0,0.0,0
8,68,tool_b,0,0.5,0.5,0,0.0,0
8,69,tool_a,0,0.5,0.5,0,0.0,0
8,70,tool_b,1,0.5,0.5,0,0.0,0
8,71,tool_a,0,0.5,0.5,0,0.0,0
8,72,tool_b,1,0.5,0.5,0,0.0,0
8,73,tool_b,1,0.5,0.5,0,0.0,0
8,74,tool_a,0,0.5,0.5,0,0.0,0
8,75,tool_b,1,0.5,0.5,0,0.0,0
8,76,tool_b,0,0.5,0.5,0,0.0,0
8,77,tool_b,1,0.5,0.5,0,0.0,0
8,78,tool_a,1,0.5,0.5,0,0.0,0
8,79,tool_b,0,0.5,0.5,0,0.0,0
8,80,tool_a,1,0.5,0.5,0,0.0,0
8,81,tool_a,1,0.5,0.5,0,0.0,0
8,82,tool_a,1,0.5,0.5,0,0.0,0
8,83,tool_a,1,0.5,0.5,0,0.0,0
8,84,tool_a,1,0.5,0.5,0,0.0,0
8,85,tool_a,1,0.5,0.5,0,0.0,0
8,86,tool_b,1,0.5,0.5,0,0.0,0
8,87,tool_a,1,0.5,0.5,0,0.0,0
8,88,tool_a,1,0.5,0.5,0,0.0,0
8,89,tool_b,0,0.5,0.5,0,0.0,0
8,90,tool_b,1,0.5,0.5,0,0.0,0
8,91,tool_b,0,0.5,0.5,0,0.0,0
8,92,tool_a,1,0.5,0.5,0,0.0,0
8,93,tool_b,1,0.5,0.5,0,0.0,0
8,94,tool_b,1,0.5,0.5,0,0.0,0
8,95,tool_b,1,0.5,0.5,0,0.0,0
8,96,tool_a,1,0.5,0.5,0,0.0,0
8,97,tool_a,1,0.5,0.5,0,0.0,0
8,98,tool_a,1,0.5,0.5,0,0.0,0
8,99,tool_a,1,0.5,0.5,0,0.0,0
8,100,tool_a,1,0.5,0.5,0,0.0,0
9,1,tool_a,1,0.5,0.5,0,0.0,0
9,2,tool_b,0,0.5,0.5,0,0.0,0
9,3,tool_b,1,0.5,0.5,0,0.0,0
9,4,tool_b,1,0.5,0.5,0,0.0,0
9,5,tool_b,1,0.5,0.5,0,0.0,0
9,6,tool_a,1,0.5,0.5,0,0.0,0
9,7,tool_a,1,0.5,0.5,0,0.0,0
9,8,tool_a,1,0.5,0.5,0,0.0,0
9,9,tool_b,0,0.5,0.5,0,0.0,0
9,10,tool_a,1,0.5,0.5,0,0.0,0
9,11,tool_a,1,0.5,0.5,0,0.0,0
9,12,tool_b,1,0.5,0.5,0,0.0,0
9,13,tool_b,1,0.5,0.5,0,0.0,0
9,14,tool_a,1,0.5,0.5,0,0.0,0
9,15,tool_b,1,0.5,0.5,0,0.0,0
9,16,tool_b,1,0.5,0.5,0,0.0,0
9,17,tool_b,1,0.5,0.5,0,0.0,0
9,18,tool_a,1,0.5,0.5,0,0.0,0
9,19,tool_a,1,0.5,0.5,0,0.0,0
9,20,tool_b,1,0.5,0.5,0,0.0,0
9,21,tool_b,1,0.5,0.5,0,0.0,0
9,22,tool_b,0,0.5,0.5,0,0.0,0
9,23,tool_b,1,0.5,0.5,0,0.0,0
9,24,tool_b,0,0.5,0.5,0,0.0,0
9,25,tool_a,1,0.5,0.5,0,0.0,0
9,26,tool_a,1,0.5,0.5,0,0.0,0
9,27,tool_b,1,0.5,0.5,0,0.0,0
9,28,tool_b,1,0.5,0.5,0,0.0,0
9,29,tool_a,1,0.5,0.5,0,0.0,0
9,30,tool_b,0,0.5,0.5,0,0.0,0
9,31,tool_b,1,0.5,0.5,0,0.0,0
9,32,tool_a,0,0.5,0.5,0,0.0,0
9,33,tool_b,1,0.5,0.5,0,0.0,0
9,34,tool_a,1,0.5,0.5,0,0.0,0
9,35,tool_b,1,0.5,0.5,0,0.0,0
9,36,tool_b,1,0.5,0.5,0,0.0,0
9,37,tool_a,0,0.5,0.5,0,0.0,0
9,38,tool_b,0,0.5,0.5,0,0.0,0
9,39,tool_a,1,0.5,0.5,0,0.0,0
9,40,tool_a,1,0.5,0.5,0,0.0,0
9,41,tool_b,1,0.5,0.5,0,0.0,0
9,42,tool_b,1,0.5,0.5,0,0.0,0
9,43,tool_a,0,0.5,0.5,0,0.0,0
9,44,tool_b,1,0.5,0.5,0,0.0,0
9,45,tool_b,1,0.5,0.5,0,0.0,0
9,46,tool_b,1,0.5,0.5,0,0.0,0
9,47,tool_b,1,0.5,0.5,0,0.0,0
9,48,tool_a,1,0.5,0.5,0,0.0,0
9,49,tool_b,1,0.5,0.5,0,0.0,0
9,50,tool_b,1,0.5,0.5,0,0.0,0
9,51,tool_b,0,0.5,0.5,0,0.0,0
9,52,tool_a,1,0.5,0.5,0,0.0,0
9,53,tool_a,0,0.5,0.5,0,0.0,0
9,54,tool_b,1,0.5,0.5,0,0.0,0
9,55,tool_b,1,0.5,0.5,0,0.0,0
9,56,tool_a,0,0.5,0.5,0,0.0,0
9,57,tool_b,1,0.5,0.5,0,0.0,0
9,58,tool_a,1,0.5,0.5,0,0.0,0
9,59,tool_b,0,0.5,0.5,0,0.0,0
9,60,tool_b,1,0.5,0.5,0,0.0,0
9,61,tool_a,0,0.5,0.5,0,0.0,0
9,62,tool_b,1,0.5,0.5,0,0.0,0
9,63,tool_b,1,0.5,0.5,0,0.0,0
9,64,tool_b,1,0.5,0.5,0,0.0,0
9,65,tool_b,1,0.5,0.5,0,0.0,0
9,66,tool_a,0,0.5,0.5,0,0.0,0
9,67,tool_a,0,0.5,0.5,0,0.0,0
9,68,tool_b,1,0.5,0.5,0,0.0,0
9,69,tool_a,0,0.5,0.5,0,0.0,0
9,70,tool_b,0,0.5,0.5,0,0.0,0
9,71,tool_a,0,0.5,0.5,0,0.0,0
9,72,tool_b,1,0.5,0.5,0,0.0,0
9,73,tool_b,1,0.5,0.5,0,0.0,0
9,74,tool_a,1,0.5,0.5,0,0.0,0
9,75,tool_a,1,0.5,0.5,0,0.0,0
9,76,tool_b,1,0.5,0.5,0,0.0,0
9,77,tool_a,1,0.5,0.5,0,0.0,0
9,78,tool_a,1,0.5,0.5,0,0.0,0
9,79,tool_b,0,0.5,0.5,0,0.0,0
9,80,tool_a,1,0.5,0.5,0,0.0,0
9,81,tool_a,1,0.5,0.5,0,0.0,0
9,82,tool_b,1,0.5,0.5,0,0.0,0
9,83,tool_b,0,0.5,0.5,0,0.0,0
9,84,tool_b,0,0.5,0.5,0,0.0,0
9,85,tool_b,1,0.5,0.5,0,0.0,0
9,86,tool_b,1,0.5,0.5,0,0.0,0
9,87,tool_a,0,0.5,0.5,0,0.0,0
9,88,tool_b,1,0.5,0.5,0,0.0,0
9,89,tool_a,1,0.5,0.5,0,0.0,0
9,90,tool_b,1,0.5,0.5,0,0.0,0
9,91,tool_a,1,0.5,0.5,0,0.0,0
9,92,tool_b,1,0.5,0.5,0,0.0,0
9,93,tool_b,1,0.5,0.5,0,0.0,0
9,94,tool_b,1,0.5,0.5,0,0.0,0
9,95,tool_b,0,0.5,0.5,0,0.0,0
9,96,tool_b,0,0.5,0.5,0,0.0,0
9,97,tool_a,1,0.5,0.5,0,0.0,0
9,98,tool_b,0,0.5,0.5,0,0.0,0
9,99,tool_a,1,0.5,0.5,0,0.0,0
9,100,tool_b,1,0.5,0.5,0,0.0,0
10,1,tool_b,1,0.5,0.5,0,0.0,0
10,2,tool_b,0,0.5,0.5,0,0.0,0
10,3,tool_b,1,0.5,0.5,0,0.0,0
10,4,tool_a,1,0.5,0.5,0,0.0,0
10,5,tool_a,1,0.5,0.5,0,0.0,0
10,6,tool_a,1,0.5,0.5,0,0.0,0
10,7,tool_b,1,0.5,0.5,0,0.0,0
10,8,tool_a,1,0.5,0.5,0,0.0,0
10,9,tool_a,1,0.5,0.5,0,0.0,0
10,10,tool_a,1,0.5,0.5,0,0.0,0
10,11,tool_b,1,0.5,0.5,0,0.0,0
10,12,tool_a,1,0.5,0.5,0,0.0,0
10,13,tool_b,1,0.5,0.5,0,0.0,0
10,14,tool_a,1,0.5,0.5,0,0.0,0
10,15,tool_a,1,0.5,0.5,0,0.0,0
10,16,tool_a,1,0.5,0.5,0,0.0,0
10,17,tool_a,1,0.5,0.5,0,0.0,0
10,18,tool_a,1,0.5,0.5,0,0.0,0
10,19,tool_a,1,0.5,0.5,0,0.0,0
10,20,tool_a,0,0.5,0.5,0,0.0,0
10,21,tool_b,1,0.5,0.5,0,0.0,0
10,22,tool_a,1,0.5,0.5,0,0.0,0
10,23,tool_b,0,0.5,0.5,0,0.0,0
10,24,tool_a,1,0.5,0.5,0,0.0,0
10,25,tool_a,1,0.5,0.5,0,0.0,0
10,26,tool_b,1,0.5,0.5,0,0.0,0
10,27,tool_b,0,0.5,0.5,0,0.0,0
10,28,tool_a,0,0.5,0.5,0,0.0,0
10,29,tool_b,1,0.5,0.5,0,0.0,0
10,30,tool_a,1,0.5,0.5,0,0.0,0
10,31,tool_b,1,0.5,0.5,0,0.0,0
10,32,tool_a,1,0.5,0.5,0,0.0,0
10,33,tool_b,1,0.5,0.5,0,0.0,0
10,34,tool_a,1,0.5,0.5,0,0.0,0
10,35,tool_b,0,0.5,0.5,0,0.0,0
10,36,tool_b,1,0.5,0.5,0,0.0,0
10,37,tool_a,1,0.5,0.5,0,0.0,0
10,38,tool_a,1,0.5,0.5,0,0.0,0
10,39,tool_a,1,0.5,0.5,0,0.0,0
10,40,tool_b,1,0.5,0.5,0,0.0,0
10,41,tool_b,0,0.5,0.5,0,0.0,0
10,42,tool_b,1,0.5,0.5,0,0.0,0
10,43,tool_a,1,0.5,0.5,0,0.0,0
10,44,tool_b,1,0.5,0.5,0,0.0,0
10,45,tool_a,0,0.5,0.5,0,0.0,0
10,46,tool_b,1,0.5,0.5,0,0.0,0
10,47,tool_b,1,0.5,0.5,0,0.0,0
10,48,tool_b,1,0.5,0.5,0,0.0,0
10,49,tool_b,1,0.5,0.5,0,0.0,0
10,50,tool_a,1,0.5,0.5,0,0.0,0
10,51,tool_a,0,0.5,0.5,0,0.0,0
10,52,tool_b,1,0.5,0.5,0,0.0,0
10,53,tool_b,1,0.5,0.5,0,0.0,0
10,54,tool_b,1,0.5,0.5,0,0.0,0
10,55,tool_a,0,0.5,0.5,0,0.0,0
10,56,tool_a,0,0.5,0.5,0,0.0,0
10,57,tool_b,1,0.5,0.5,0,0.0,0
10,58,tool_a,1,0.5,0.5,0,0.0,0
10,59,tool_a,0,0.5,0.5,0,0.0,0
10,60,tool_a,1,0.5,0.5,0,0.0,0
10,61,tool_b,1,0.5,0.5,0,0.0,0
10,62,tool_a,0,0.5,0.5,0,0.0,0
10,63,tool_b,1,0.5,0.5,0,0.0,0
10,64,tool_b,0,0.5,0.5,0,0.0,0
10,65,tool_b,1,0.5,0.5,0,0.0,0
10,66,tool_b,1,0.5,0.5,0,0.0,0
10,67,tool_a,0,0.5,0.5,0,0.0,0
10,68,tool_b,1,0.5,0.5,0,0.0,0
10,69,tool_b,1,0.5,0.5,0,0.0,0
10,70,tool_a,0,0.5,0.5,0,0.0,0
10,71,tool_a,1,0.5,0.5,0,0.0,0
10,72,tool_b,1,0.5,0.5,0,0.0,0
10,73,tool_a,0,0.5,0.5,0,0.0,0
10,74,tool_a,0,0.5,0.5,0,0.0,0
10,75,tool_b,1,0.5,0.5,0,0.0,0
10,76,tool_b,1,0.5,0.5,0,0.0,0
10,77,tool_a,1,0.5,0.5,0,0.0,0
10,78,tool_b,1,0.5,0.5,0,0.0,0
10,79,tool_b,1,0.5,0.5,0,0.0,0
10,80,tool_b,1,0.5,0.5,0,0.0,0
10,81,tool_a,1,0.5,0.5,0,0.0,0
10,82,tool_b,1,0.5,0.5,0,0.0,0
10,83,tool_b,1,0.5,0.5,0,0.0,0
10,84,tool_a,1,0.5,0.5,0,0.0,0
10,85,tool_a,0,0.5,0.5,0,0.0,0
10,86,tool_b,1,0.5,0.5,0,0.0,0
10,87,tool_b,1,0.5,0.5,0,0.0,0
10,88,tool_a,1,0.5,0.5,0,0.0,0
10,89,tool_b,1,0.5,0.5,0,0.0,0
10,90,tool_a,1,0.5,0.5,0,0.0,0
10,91,tool_a,1,0.5,0.5,0,0.0,0
10,92,tool_b,1,0.5,0.5,0,0.0,0
10,93,tool_a,1,0.5,0.5,0,0.0,0
10,94,tool_a,1,0.5,0.5,0,0.0,0
10,95,tool_a,1,0.5,0.5,0,0.0,0
10,96,tool_a,1,0.5,0.5,0,0.0,0
10,97,tool_a,1,0.5,0.5,0,0.0,0
10,98,tool_a,1,0.5,0.5,0,0.0,0
10,99,tool_a,1,0.5,0.5,0,0.0,0
10,100,tool_b,1,0.5,0.5,0,0.0,0
